序号,地市,区县,新冠疫苗接种单位名称,地址,预约电话（固定电话，用于公布给公众咨询预约事宜）,bd09ll_Lon,bd09ll_Lat,Wgs84_Lon,Wgs84_Lat
2328,惠州市,惠东县,安墩卫生院,安墩镇新桥街,0752-8185123,115.009289,23.198408,114.9979957,23.19526612
876,河源市,紫金县,好义镇预防接种门诊,广东省河源市紫金县好义圩镇61号,7437102,115.013169,23.429496,115.0018378,23.42633342
2322,惠州市,惠东县,白盆珠镇卫生院,惠东县白盆珠镇双金村10号,0752-8286173,115.039531,23.061367,115.0281409,23.05824662
2208,汕尾市,海丰,小漠镇卫生院预防接种门诊,海丰县小漠镇旺官圩丁字街,0755-22099120,115.0437055,22.77936928,115.0323655,22.77630509
870,河源市,紫金县,九和镇预防接种门诊,九和镇九和街,7495157,115.0664153,23.49611912,115.0550467,23.49238358
929,河源市,和平县,和平县林寨中心卫生院,和平县林寨镇林星路5号,2892981,115.0697648,24.28920563,115.0583126,24.28563955
2209,汕尾市,海丰,赤石镇卫生院预防接种门诊,赤石镇赤吉公路旁边,0755-22092262,115.079049,22.87846102,115.0677176,22.87475361
932,河源市,和平县,和平县彭寨中心卫生院                                                                                                                                    ,河源市和平县彭寨镇街镇德昌路16号,5462078,115.083333,24.3645,115.0718937,24.36082079
901,河源市,东源县,康禾镇卫生院预防接种门诊,康禾镇街镇,8981126,115.0893055,23.78469471,115.0778787,23.78078781
896,河源市,东源县,蓝口中心卫生院预防接种门诊,蓝口镇新建路35号,8688008,115.091685,23.951537,115.0802647,23.94770072
915,河源市,和平县,和平县优胜镇卫生院,广东省河源市和平县优胜镇街道45号,5401500,115.0981585,24.51095659,115.0866606,24.50734823
878,河源市,紫金县,瓦溪镇预防接种门诊,广东省河源市紫金县瓦溪圩镇33号,7683975,115.116722,23.541454,115.1052289,23.53784599
931,河源市,和平县,和平县下车镇卫生院,和平县下车镇新街46号,5380109,115.123181,24.666306,115.1116027,24.66311359
907,河源市,东源县,柳城镇卫生院预防接种门诊,柳城镇街镇119号,8601173,115.126696,24.037879,115.115132,24.03458078
864,河源市,紫金县,紫金县人民医院,广东省河源市紫金县紫城镇金山大道西163号,6792012,115.133549,23.62635,115.1220358,23.62302982
941,河源市,龙川县,义都镇卫生院,龙川县义都镇府前街63号,6901143,115.145476,24.165347,115.1338879,24.16229092
918,河源市,和平县,和平县古寨镇卫生院,古寨街府前路16号,2892170,115.161381,24.393286,115.1498197,24.39023085
917,河源市,和平县,和平县长塘镇卫生院,广东省河源市和平县长塘镇街道50号,5360023,115.168184,24.567992,115.156681,24.56488539
2211,汕尾市,海丰,鲘门镇中心卫生院预防接种门诊,海丰县鲘门镇通港路37号,0755-22092294,115.168534,22.81470021,115.1571263,22.81151432
869,河源市,紫金县,附城预防接种门诊,紫城镇新紫路285号,6789399,115.180503,23.644442,115.1691158,23.64085347
916,河源市,和平县,和平县东水镇卫生院,河源市和平县东水镇,5880728,115.1831403,24.26297808,115.1717095,24.25956098
868,河源市,紫金县,紫城预防接种门诊,紫城镇新紫路35号,7817940,115.1879379,23.64425307,115.1765904,23.64055578
865,河源市,紫金县,紫金县中医院成人接种门诊,广东省河源市紫金县紫城镇广场五路,7735896,115.188278,23.64532034,115.176931,23.64161856
897,河源市,东源县,叶潭镇卫生院预防接种门诊,叶潭镇圩镇桥南路40号,8365323,115.1904111,23.91048432,115.1790376,23.90682623
866,河源市,紫金县,紫金县妇幼保健计划生育服务中心,紫金县妇幼保健计划生育服务中心,6792682,115.194836,23.64349,115.1835205,23.63971737
940,河源市,龙川县,佗城镇卫生院,龙川县佗城镇百岁街36号,6681105,115.1980935,24.06366691,115.186758,24.06000658
2323,惠州市,惠东县,新庵卫生院,惠东县白盆珠珠新庵卫生院布心村新富路52号,0752-8287141,115.202996,23.12424692,115.1917532,23.12052209
867,河源市,紫金县,乌石卫生院预防接种门诊,紫金县紫城镇乌石大坝桥头,6789211,115.204294,23.632883,115.1930185,23.62906774
2325,惠州市,惠东县,宝口镇卫生院,宝口镇宝华路46号,0752-8285112,115.2043148,23.22216396,115.1930489,23.2183966
924,河源市,和平县,和平县贝墩镇卫生院,贝墩镇下街路19号,5431778,115.214405,24.46131506,115.2030934,24.45781588
2197,汕尾市,海丰,梅陇镇中心卫生院预防接种门诊,海丰县梅陇镇广汕公路边,0660-6651457,115.220707,22.899645,115.2094923,22.89612965
905,河源市,东源县,黄村镇卫生院预防接种门诊,黄村镇中心街33号,8476027,115.232758,23.833604,115.2214478,23.83015182
2326,惠州市,惠东县,马山卫生院,惠东县宝口镇马山中心街23号,0752-8284043,115.240812,23.264972,115.2295265,23.26166262
2291,惠州市,博罗县,石坝镇卫生院,石坝圩镇沿公路74号,0752-6160243,114.585657,23.533405,114.574621,23.52999733
2185,汕尾市,城区,马宫街道社区卫生服务中心,城区马宫街道渔村路1号,0660-3488816,115.251156,22.794173,115.2398682,22.79121776
2207,汕尾市,海丰,梅陇农场职工医院预防接种门诊,海丰县梅陇农场场部,0660-6727999,115.2525189,22.84115996,115.2411947,22.83819929
949,河源市,龙川县,四都镇卫生院,龙川县四都镇长安路22号,6622196,115.2616788,24.21270274,115.2502837,24.20982126
934,河源市,龙川县,龙川县妇幼保健院,龙川县老隆镇乌石下36号,6660008,115.263654,24.111273,115.2522586,24.10835672
933,河源市,龙川县,龙川县人民医院,龙川县老隆镇老隆大道83号,6769232,115.2661958,24.11346217,115.2547971,24.11054988
935,河源市,龙川县,老隆镇卫生院水坑分院,龙川县老隆镇水坑路12号,6752875,115.268054,24.102724,115.2566621,24.09980706
951,河源市,龙川县,黄石镇卫生院,龙川县黄石镇街道56号,6641017,115.268125,24.331572,115.2567176,24.32873999
936,河源市,龙川县,老隆镇卫生院水贝院部,龙川县老隆镇新城区中泰路,6752780,115.2708929,24.10446947,115.2595006,24.10154426
962,河源市,龙川县,细坳镇卫生院,龙川县细坳镇卫生院院内,6542120,115.2714222,24.69337128,115.25999,24.69057655
2202,汕尾市,海丰,海城镇莲花山卫生院,海丰县莲花山总寮莲中路15.1号,0660-6729349,115.29292,23.010959,115.2816386,23.00772543
2203,汕尾市,海丰,联安镇卫生院预防接种门诊,海丰县联安镇卫生院预防接种门诊,0660-6736012,115.295925,22.90803898,115.2846539,22.90479118
880,河源市,紫金县,龙窝镇预防接种门诊,紫金县龙窝镇灯光路18号,7563223,115.298518,23.48192402,115.2872139,23.47844048
954,河源市,龙川县,车田镇卫生院,龙川县车田镇南兴街32号,6102076,115.2996631,24.43496655,115.2882923,24.43173113
883,河源市,紫金县,敬梓预防接种门诊,紫金县联和村桥头,2895017,115.3016543,23.6937618,115.2903167,23.69022803
2187,汕尾市,城区,红草中心卫生院,城区红草中心卫生院,0660-3443045,115.3102783,22.83552567,115.2990009,22.83204046
942,河源市,龙川县,黄布镇卫生院,龙川县黄布镇新街28号,6252833,115.3110985,23.98287182,115.2997864,23.97927738
2324,惠州市,惠东县,高潭镇卫生院,惠东县高潭镇下圩门新兴路8号,0752-8282231,115.3162097,23.19424123,115.3049126,23.19052975
2195,汕尾市,海丰,附城镇卫生院预防接种门诊,海丰县民政局旁边附城镇卫生院预防接种门诊,0660-6898302,115.331481,22.96076,115.320176,22.95708084
2192,汕尾市,海丰,海丰体育馆临时接种点,海丰体育馆,0660-6883220,115.3341354,22.98846784,115.3228415,22.98479155
960,河源市,龙川县,丰稔镇卫生院,龙川县丰稔镇十二排街道,6601233,115.337167,24.17780469,115.3257747,24.17418486
953,河源市,龙川县,黎咀镇卫生院,龙川县黎咀镇卫生院,6182999,115.3372809,24.34484687,115.3259027,24.34129149
2193,汕尾市,海丰,彭湃纪念医院成人接种门诊,海丰县海城镇三角站,0660-6609511,115.3408285,22.97375319,115.3294942,22.9701333
2194,汕尾市,海丰,海城镇卫生院预防接种门诊,海丰县海城镇海银路中心小学东侧,0660-6696933,115.34082,22.992644,115.329503,22.98901949
961,河源市,龙川县,贝岭镇卫生院,龙川县贝岭镇街道,6582838,115.348393,24.59776,115.3369334,24.5943752
2196,汕尾市,海丰,城东镇卫生院预防接种门诊,海丰县城东镇生态科技城南侧,0660-6415332,115.3524342,22.98113135,115.3410465,22.97766778
875,河源市,紫金县,中坝镇预防接种门诊,紫金县中坝镇水口桥,2895119,115.3542533,23.70209477,115.3428089,23.69852287
873,河源市,紫金县,苏区镇预防接种门诊,紫金县苏区镇圩镇前进路12号,2895218,115.3568265,23.35951032,115.3454071,23.35598405
943,河源市,龙川县,紫市镇卫生院,龙川县紫市镇川南大道紫市镇卫生院,6271223,115.3656076,23.94126277,115.3540832,23.93794652
2184,汕尾市,城区,新港街道社区卫生服务中心,城区渔村中路106号,0660-3351505,115.3668898,22.77783131,115.3554626,22.77467976
939,河源市,龙川县,鹤市中心卫生院,龙川县鹤市镇鹤黄路32号,6203061,115.367847,24.012988,115.3563042,24.00973197
2183,汕尾市,城区,香洲街道社区卫生服务中心,城区城南路426号,0660-3236819,115.370304,22.788203,115.3588567,22.78509166
2190,汕尾市,红海湾,遮浪街道社区卫生服务中心,红海湾经济开发区田寮管区,0660-3453689,115.562952,22.685792,115.5519331,22.68242415
2182,汕尾市,城区,凤山街道社区卫生服务中心,城区文明路114号,0660-3200125,115.372024,22.777429,115.360574,22.77434182
2181,汕尾市,城区,逸挥医院急诊接种门诊,城区康平路,0660-3379999,115.3721081,22.79359582,115.3606489,22.7905026
2180,汕尾市,城区,汕尾市人民医院,城区凤山街道海滨大道汕尾市人民医院,0660-8326093,115.3750766,22.76718787,115.3636136,22.76413386
2179,汕尾市,城区,城区体育馆临时接种点,城区体育馆,0660-3379999,115.3803946,22.7852773,115.368914,22.78225269
944,河源市,龙川县,通衢镇卫生院,龙川县通衢镇卫生院,6305886,115.390884,24.05006701,115.3792689,24.04693872
2204,汕尾市,海丰,陶河镇卫生院预防接种门诊,陶河镇圩内,0660-6353669,115.4006132,22.90202424,115.3891203,22.89886429
2199,汕尾市,海丰,公平镇中心卫生院预防接种门诊,海丰县公平镇新平中路17号,0660-6589120,115.4026937,23.06759369,115.3911574,23.06432771
950,河源市,龙川县,登云镇卫生院,登云镇街道106号,6321103,115.4044887,24.06958499,115.3929085,24.06632608
959,河源市,龙川县,岩镇卫生院山池分院,河源市龙川县岩镇镇山池村大坪,6929368,115.4120111,24.53591202,115.4004085,24.53266669
871,河源市,紫金县,南岭镇预防接种门诊,紫金县南岭圩镇红军桥旁,2895831,115.41955,23.32994,115.4080547,23.32629557
2201,汕尾市,海丰,黄羌镇卫生院,"海丰县黄羌镇126县道公路旁
（黄羌中学斜对面））",0660-6299120,115.4231253,23.16327844,115.4116725,23.15963006
937,河源市,龙川县,麻布岗中心卫生院,龙川县麻布岗镇隆江路26号,6502563,115.424039,24.590232,115.4125053,24.5867849
879,河源市,紫金县,水墩镇预防接种门诊,紫金县水墩镇圩镇57号,7849132,115.426301,23.543543,115.4148172,23.53976074
2188,汕尾市,城区,东涌镇卫生院,城区东涌镇公路旁,0660-3476853,115.4289395,22.79610772,115.4175396,22.79252238
955,河源市,龙川县,赤光镇卫生院,龙川县赤光镇,6461333,115.440922,24.390344,115.4294273,24.38667457
642,梅州市,五华县,长布镇中心卫生院,五华县长布镇中卫生院,0753-4731996,115.447025,23.802687,115.4355818,23.79879359
938,河源市,龙川县,龙母中心卫生院,龙川县龙母镇街道居委会富民路31号,6962196,115.4470811,24.26354125,115.4356105,24.25982797
639,梅州市,五华县,岐岭镇卫生院,五华县岐岭镇岐岭大道东73号,0753-4801223,115.458085,24.090431,115.4466686,24.08673746
952,河源市,龙川县,上坪镇卫生院,龙川县上坪镇街道,6562225,115.4596728,24.70505406,115.4482136,24.70151897
958,河源市,龙川县,岩  镇卫生院,龙川县岩镇街道,6921018,115.4599133,24.4935004,115.4484434,24.48995205
2198,汕尾市,海丰,可塘镇中心卫生院预防接种门诊,海丰县可塘镇西门路北门埔,0660-6769642,115.460494,22.950608,115.4491139,22.94695198
643,梅州市,五华县,长布镇大田卫生院,五华县长布镇大田卫生院,0753-4753353,115.461303,23.86266405,115.4499008,23.85892228
2186,汕尾市,城区,捷胜镇卫生院,城区捷胜镇后山头,0660-3469552,115.461579,22.72326199,115.4502137,22.71970565
2200,汕尾市,海丰,赤坑镇中心卫生院预防接种门诊,海丰县赤坑镇政府镇前路中心卫生院,0660-6741303 0660-6743258,115.4696832,22.858483,115.4583156,22.85502347
660,梅州市,五华县,龙村镇登畲卫生院,五华县龙村镇登畲街150号,0753-4694213,115.485282,23.478601,115.4738822,23.47525447
2205,汕尾市,海丰,平东镇卫生院预防接种门诊,海丰县平东镇日中圩,0660-6756113,115.4869388,23.10299214,115.4755491,23.09977536
640,梅州市,五华县,岐岭镇双头卫生院,五华县岐岭镇双头双岭街48号,0753-4791463,115.489915,24.022132,115.478451,24.01898853
657,梅州市,五华县,华阳镇卫生院,五华县华阳镇卫生院,0753-4651994,115.4955288,23.61974654,115.4841312,23.61657088
946,河源市,龙川县,铁场镇卫生院谷前分院,河源市龙川县铁场镇谷前村,6381901,115.501921,24.166706,115.4904608,24.16377001
945,河源市,龙川县,铁场镇卫生院,龙川县铁场镇铁场街道,6361910,115.5019542,24.16687626,115.4904942,24.1639406
948,河源市,龙川县,田心镇卫生院,龙川县田心镇街道里田路49号,6482319,115.5063411,24.28267736,115.4948838,24.27980718
2247,汕尾市,陆丰,星都经济开发区卫生院,星都经济开发第四管区,0660-8222255,115.5103871,22.9560542,115.4990362,22.95312534
2189,汕尾市,红海湾,红海湾经济开发区人民医院（田墘街道社区卫生服务中心）,红海湾经济开发区田墘街道瑞园21号,0660-3439325,115.512697,22.729742,115.5013763,22.72689461
957,河源市,龙川县,新田镇卫生院,龙川县新田镇卫生院,6441010,115.5318094,24.45910042,115.5205195,24.45609868
2191,汕尾市,红海湾,东洲街道社区卫生服务中心,红海湾经济开发区东洲街道社区卫生服务中心,0660-3421716,115.5364201,22.71610362,115.5252385,22.713002
956,河源市,龙川县,廻龙镇卫生院,龙川县廻龙镇街道58号,6423806,115.53746,24.373644,115.5261887,24.37053146
659,梅州市,五华县,龙村镇硝芳卫生院,五华县龙村镇硝芳卫生院,0753-4681333,115.5430855,23.49925405,115.531937,23.49580526
658,梅州市,五华县,龙村镇中心卫生院,五华县龙村镇沿江路004号,0753-4626113,115.54904,23.560675,115.5378858,23.55713888
645,梅州市,五华县,周江镇中兴卫生院,五华县周江镇中兴镇圩镇,0753-4722300,115.5509494,23.73485889,115.5398335,23.73133416
641,梅州市,五华县,潭下镇卫生院,五华县潭下镇兴华路013号,0753-4822120,115.5543913,23.94875148,115.5432629,23.94526142
2216,汕尾市,陆河,新田镇卫生院,新田镇新田汤子寨,0660-5998600,115.55478,23.184984,115.5436822,23.18146098
2238,汕尾市,陆丰,西南镇卫生院,陆丰市西南镇西南圩横街尾,0660-8231896,115.5586737,23.06368203,115.5476011,23.06018247
