Province,District,Facility,latitude,longitude,public_or_private
Western Cape,,Life West Coast Private Hospital,-32.9119957,17.9904733,Private
Western Cape,Garden Route DM,Loerie Pharmacy,-33.96087891,22.45953441,Private
Western Cape,,Lotus River CDC,-34.02657,18.5078,Public
Western Cape,Cape Town MM,Lotus River Community Day Clinic,-34.0263,18.5069,Public
Western Cape,,Lutzville Community Hall West,-31.56,18.35,Public
Western Cape,Cape Town MM,Macassar Community Day Clinic,-34.06169,18.76306,Public
Western Cape,,Macassar New Civic,-34.06,18.76,Public
Western Cape,West Coast DM,Malmesbury Community Day Clinic,-33.4657272,18.7032259,Public
Western Cape,,Mamre CDC,-33.51329,18.47658,Public
Western Cape,Cape Town MM,Mamre Community Day Clinic,-33.5127367,18.477027,Public
Western Cape,Cape Town MM,Manenberg Clinic,-33.98885703,18.55467918,Public
Western Cape,Cape Winelands DM,Mbekweni Community Day Clinic,-33.6745926,18.9919329,Public
Western Cape,Garden Route DM,Medi-dal Pharmacy,-34.09024737,21.26014823,Private
Western Cape,,Medi-Rite Pharmacy - Philippi,-33.999812,18.5925659,Private
Western Cape,Cape Town MM,Medicare Okavango,-33.83923573,18.69602938,Private
Western Cape,Cape Winelands DM,Medicare Paarl North Pharmacy,-33.70397087,18.96122473,Private
Western Cape,Cape Town MM,Medicare Sanlamhof Pharmacy,-33.90336545,18.64086711,Private
Western Cape,Cape Town MM,Medicare Steps to Health,-34.03369149,18.46079051,Private
Western Cape,Cape Town MM,Medicare Village Square,-33.8295828,18.64769788,Private
Western Cape,Cape Town MM,Medicare Wynberg Pharmacy,-34.00841949,18.46897077,Private
Western Cape,Cape Town MM,Mediclinic Cape Gate Hospital,-33.8482383,18.6967101,Private
Western Cape,,Mediclinic Cape Town Hospital,-33.9357345,18.4083313,Private
Western Cape,,Mediclinic Constantiaberg Hospital,-34.0271916,18.4619797,Private
Western Cape,,Mediclinic Corporate Office,-33.9351027,18.857115,Private
Western Cape,,Mediclinic Durbanville Hospital,-33.8254588,18.6548888,Private
Western Cape,Garden Route DM,Mediclinic Geneva Hospital,-33.95709675,22.45203201,Private
Western Cape,,Mediclinic George Hospital,-33.957387,22.4568061,Private
Western Cape,,Mediclinic Hermanus Hospital,-34.424115,19.2271374,Private
Western Cape,,Mediclinic Klein Karoo Hospital,-33.5868736,21.9135134,Private
Western Cape,,Mediclinic Louis Leipoldt Hospital,-33.901034,18.613121,Private
Western Cape,Cape Town MM,Mediclinic Milnerton Hospital,-33.8658227,18.5064533,Private
Western Cape,,Mediclinic Paarl Hospital,-33.7182679,18.9696288,Private
Western Cape,Cape Town MM,Mediclinic Panorama Hospital,-33.8761085,18.5761834,Private
Western Cape,,Mediclinic Plettenberg Bay,-34.0532469,23.3651179,Private
Western Cape,,Mediclinic Stellenbosch Hospital,-33.9545131,18.8574138,Private
Western Cape,Cape Town MM,Mediclinic Vergelegen Hospital,-34.0907095,18.8587832,Private
Western Cape,,Mediclinic Winelands Orthopaedic Hospital,-33.9446416,18.8501787,Private
Western Cape,,Mediclinic Worcester Hospital,-33.6439914,19.4506687,Private
Western Cape,,Medicross Brackenfell,-33.87926,18.68293,Private
Western Cape,,Medicross City Bowl Medical Center,-33.9186805,18.4275196,Private
Western Cape,,Medicross Fish Hoek,-34.137768,18.4248792,Private
Western Cape,,Medicross Kenilworth,-33.990029,18.479466,Private
Western Cape,,Medicross Parow Clinic,-33.9049445,18.5885196,Private
Western Cape,,Medicross Table View Medical and Dental Center,-33.824889,18.4907623,Private
Western Cape,,Medirite Pharmacy - Atlantis,-33.562127,18.491697,Private
Western Cape,,Medirite Pharmacy - Berg River,-33.731817,18.969163,Private
Western Cape,,Medirite Pharmacy - Bishop Lavis,-33.94989,18.585678,Private
Western Cape,,Medirite Pharmacy - Brackenfell,-33.88429,18.682406,Private
Western Cape,,Medirite Pharmacy - Bredasdorp,-34.533566,20.044606,Private
Western Cape,,Medirite Pharmacy - Cape Gate,-33.851486,18.697607,Private
Western Cape,,Medirite Pharmacy - De Grendel,-33.8405354,18.5441799,Private
Western Cape,,Medirite Pharmacy - Durbanville,-33.830738,18.6489098,Private
Western Cape,,Medirite Pharmacy - Eden Meander,-33.983504,22.498506,Private
Western Cape,,Medirite Pharmacy - Eerste Rivier,-34.004827,18.727702,Private
Western Cape,,Medirite Pharmacy - George Square,-33.9642063,22.477234,Private
Western Cape,,Medirite Pharmacy - Gugulethu,-33.986499,18.56588,Private
Western Cape,,Medirite Pharmacy - Heiderand,-34.185,22.115,Private
Western Cape,,Medirite Pharmacy - Kenilworth,-33.988565,18.485518,Private
Western Cape,,Medirite Pharmacy - Khayelitsha,-34.046505,18.671634,Private
Western Cape,,Medirite Pharmacy - Lansdowne Corner,-34.0005598,18.5234861,Private
Western Cape,,Medirite Pharmacy - MH Parklands,-33.79928,18.501278,Private
Western Cape,,Medirite Pharmacy - Middestad,-33.9036518,18.6290486,Private
Western Cape,,Medirite Pharmacy - Mountain Mill,-33.6309676,19.4360997,Private
Western Cape,,Medirite Pharmacy - N1 City,-33.89072,18.5004929,Private
Western Cape,,Medirite Pharmacy - Paarl,-33.7305907,18.9696527,Private
Western Cape,,Medirite Pharmacy - Parow,-33.906434,18.592167,Private
Western Cape,,Medirite Pharmacy - Sea Point,-33.920404,18.383187,Private
Western Cape,,Medirite Pharmacy - Somerset West,-34.0865549,18.8546905,Private
Western Cape,,Medirite Pharmacy - Tableview,-33.8231,18.4885,Private
Western Cape,,Medirite Pharmacy - Tokai,-34.063294,18.454295,Private
Western Cape,,Medirite Pharmacy - Vineyard,-34.0849988,18.8498008,Private
Western Cape,,Medirite Pharmacy - Weltevreden,-34.0412,18.5862,Private
Western Cape,,Medirite Pharmacy Blue Downs,-33.985594,18.688576,Private
Western Cape,,Medirite Pharmacy Helderberg Mall,-34.08692,18.82916,Private
Western Cape,,Medirite Witteklip Pharmacy,-32.921793,17.985847,Private
Western Cape,,Medirite Zevenwacht Pharmacy,-33.935552,18.696446,Private
Western Cape,,Melkhoutfontein Satellite Clinic,-34.33,21.42,Public
Western Cape,,Melomed Gatesville,-33.9707296,18.5331925,Private
Western Cape,,Merweville Clinic,-32.66,21.52,Public
Western Cape,,Mfuleni CDC,-34.00528,18.68186,Public
Western Cape,Cape Town MM,Mfuleni Community Day Centre,-34.0055231,18.6815123,Public
Western Cape,,Michael Mapongwana CDC,-34.05173,18.67013,Public
Western Cape,Cape Town MM,Michael Mapongwana Community Day Centre,-34.051571,18.6683463,Public
Western Cape,Cape Town MM,Mitchells Plain Community Health Centre,-34.046628,18.6217729,Public
Western Cape,Cape Town MM,Mitchells Plain Hospital,-34.02665,18.61584,Public
Western Cape,Cape Town MM,MKem Medicine City,-33.88808699,18.63487957,Private
Western Cape,,Moffat Hall (Mt Pleasant),-34.42,19.22,Public
Western Cape,Cape Town MM,Momentum Metropolitan Vaccination Centre-Belville,-33.88595905,18.63135525,Private
Western Cape,,Montagu Clinic,-33.78276,20.1292,Public
Western Cape,,Mooi Uitsig Community Hall,-34.42,19.22,Public
Western Cape,,Mossel Bay Hospital,-34.18583,22.1275,Public
Western Cape,Garden Route DM,Mossel Bay Pharmacy,-34.12371146,22.11155607,Private
Western Cape,Garden Route DM,Mosskem Pharmacy,-34.12388054,22.11042957,Private
Western Cape,Central Karoo DM,Murraysburg Clinic,-31.9627845,23.768504,Public
Western Cape,,Murraysburg Hospital,-31.9625,23.76917,Public
Western Cape,Cape Town MM,N1 City Clicks Pharmacy,-33.891302,18.558463,Private
Western Cape,Overberg DM,Napier Clinic,-34.4643,19.899,Public
Western Cape,,Nelson Mandela Hall,-34.53,20.06,Public
Western Cape,,Nelspoort Clinic,-32.09,23.01,Public
Western Cape,,Netcare - Old Mutual,-33.9233636,18.5121674,Private
Western Cape,,Netcare Blaauwberg Hospital,-33.803859,18.4835158,Private
Western Cape,,Netcare Ceres Hospital,-33.3606441,19.3080871,Private
Western Cape,,Netcare Kuils River Hospital,-33.9183513,18.6749715,Private
Western Cape,,Netcare N1 City Hospital,-33.8939196,18.5586799,Private
Western Cape,,Netcare UCT Private Academic Hospital,-33.9423756,18.4632473,Private
Western Cape,Cape Town MM,New Somerset Hospital,-33.90444,18.41683,Public
Western Cape,Central Karoo DM,Nieuveldpark Clinic,-32.3758,22.5672,Public
Western Cape,,Nolungile CDC,-34.01581,18.64979,Public
Western Cape,Cape Town MM,Nolungile Community Day Centre,-34.0135657,18.6502745,Public
Western Cape,Cape Town MM,Nomzamo Community Day Centre,-34.1111214,18.8540013,Public
Western Cape,,Nomzamo Hall,-34.12,18.86,Public
Western Cape,Cape Town MM,Noyes Pharmacy,-33.9956745,18.46863273,Private
Western Cape,,Nyanga CDC,-33.99167,18.58334,Public
Western Cape,Cape Town MM,Nyanga Clinic,-33.9916877,18.585205,Public
Western Cape,Cape Town MM,Nyanga Community Day Centre,-33.9885,18.5914,Public
Western Cape,Cape Town MM,Ocean View Community Day Clinic,-34.1475,18.3512,Public
Western Cape,Overberg DM,Onrus Pharmacy,-34.40801424,19.16550427,Private
Western Cape,Cape Winelands DM,Orchard Clinic,-33.4856153,19.6243759,Public
Western Cape,Garden Route DM,Oudtshoorn Hospital,-33.58889,22.18889,Public
Western Cape,,Paarl Hospital,-33.72639,18.97028,Public
Western Cape,Cape Town MM,Parow Family Pharmacy,-33.90767655,18.57703533,Private
Western Cape,,PathCare Christiaan Barnard Pathology Services,-33.9179458,18.4303874,Private
Western Cape,,Patriot Plein Clinic,-33.73194,18.96583,Public
Western Cape,Cape Town MM,Pelican Park Community Day Centre,-34.0595793,18.5251538,Public
Western Cape,Cape Town MM,Pharma Kem Pharmacy,-34.11586564,18.82947647,Private
Western Cape,,Pick 'n Pay Pharmacy George,-33.965317,22.483514,Private
Western Cape,Cape Town MM,Pick 'n Pay Pharmacy Promenade,-34.0380842,18.6170698,Private
Western Cape,Cape Town MM,Pick N Pay Pharmacy - Ottery,-34.0172915,18.5169568,Private
Western Cape,Cape Town MM,Pick N Pay Pharmacy - Plattekloof,-33.865427,18.572776,Private
Western Cape,West Coast DM,Piketberg Clinic,-32.9005,18.7578,Public
Western Cape,Cape Town MM,Pinelands Western EMS Station,-33.9355381,18.4897866,Public
Western Cape,,Plett Medicine Pharm Depot,-34.05494,23.37074,Private
Western Cape,,Plettenberg Bay Clicks Pharmacy,-34.0558375,23.3700082,Private
Western Cape,Garden Route DM,Plettenberg Bay Clinic,-34.0535194,23.3654227,Public
Western Cape,West Coast DM,Porterville Apteek,-33.01117791,18.99327516,Private
Western Cape,West Coast DM,Porterville Clinic,-33.0096,18.9934,Public
Western Cape,,Prince Albert Clinic,-33.21194,22.02361,Public
Western Cape,Central Karoo DM,Prince Albert Mobile Clinic,-33.2167114,22.0261103,Public
Western Cape,Garden Route DM,Queens Mall Pharmacy,-33.59104424,22.20049003,Private
Western Cape,,Quenets Pharmacy,-33.6433914,19.446061,Private
Western Cape,,Radie Kotze Hospital,-32.90639,18.76222,Public
Western Cape,,Railton Clinic,-34.03467,20.445,Public
Western Cape,,Ravensmead CDC,-33.92468,18.59773,Public
Western Cape,Cape Town MM,Ravensmead Community Day Clinic,-33.9253693,18.5975586,Public
Western Cape,Cape Winelands DM,Rawsonville Clinic,-33.6866,19.3175,Public
Western Cape,,Reddam Pharmacy,-34.0730985,18.431884,Private
Western Cape,,Redelinghuys Satellite Clinic,-32.48,18.54,Public
Western Cape,,Reed Street CDC,-33.90447,18.63838,Public
Western Cape,Cape Town MM,Reed Street Community Day Clinic,-33.9046452,18.6380478,Public
Western Cape,Garden Route DM,Ress en Van Zyl Pharmacy,-33.95962471,22.45802262,Private
Western Cape,Cape Town MM,Retreat Community Health Centre,-34.0593,18.4804,Public
Western Cape,Garden Route DM,Riversdale Civic Centre,-34.09181658,21.25903206,Public
Western Cape,Garden Route DM,Riversdale Hospital,-34.09361,21.25472,Public
Western Cape,Cape Town MM,Rivetts Pharmacy,-34.0038451,18.46914059,Private
Western Cape,Overberg DM,Riviersonderend Municipal Clinic,-34.148703,19.9195751,Public
Western Cape,Garden Route DM,Robberg Pharmacy,-34.06261289,23.37186217,Private
Western Cape,Cape Winelands DM,Robertson Hospital,-33.80155566,19.89060758,Public
Western Cape,,Robertson Pharmacy,-33.803601,19.881781,Private
Western Cape,Cape Town MM,Rondebosch East Pharmacy,-33.97330461,18.4998241,Private
Western Cape,Cape Town MM,Ruimte Road Satellite Clinic,-33.9816,18.5521,Public
Western Cape,Cape Town MM,Rustenburg Pharmacy Rondebosch,-33.96020711,18.47029241,Private
Western Cape,,Ruyterwacht CDC,-33.91835,18.55691,Public
Western Cape,Cape Town MM,Salmarz Pharmacy,-33.94263116,18.48925786,Private
Western Cape,Cape Winelands DM,Sandhills Clinic,-33.5186504,19.5566927,Public
Western Cape,,Sanlam Head Office Bellville,-33.902845,18.6412553,Private
Western Cape,,Sarepta Clinic,-33.932,18.67248,Public
Western Cape,,Saron Clinic,-33.18722,19.00611,Public
Western Cape,Cape Town MM,Scottsdene Community Day Centre,-33.8662545,18.7220177,Public
Western Cape,,Seawind Clinic,-34.075,18.4903,Public
Western Cape,West Coast DM,Sederkem Pharmacy,-32.17558271,18.89287762,Private
Western Cape,Garden Route DM,Sedgefield Pharmacy,-34.01420873,22.801379,Private
Western Cape,Cape Town MM,Sentinel Dispensary,-34.0402279,18.34980658,Private
Western Cape,Cape Town MM,Silverglades Pharmacy,-34.13244224,18.42121726,Private
Western Cape,Cape Town MM,Simon’s Town Pharmacy,-34.19329555,18.43217584,Private
Western Cape,Cape Winelands DM,Simonsrust Pharmacy,-33.92628994,18.87794478,Private
Western Cape,Cape Town MM,Sir Lowry's Pass Community Day Centre,-34.11912493,18.90858153,Public
Western Cape,Garden Route DM,Slangrivier Satellite Clinic,-34.14,20.86,Public
Western Cape,Cape Town MM,Solomon Tshuku Town Hall,-34.01,18.65,Public
Western Cape,,Somerset West Hall,-34.08,18.85,Public
Western Cape,Cape Town MM,St Vincent Community Day Clinic,-33.9452336,18.6486213,Public
Western Cape,Overberg DM,Stanford Clinic,-34.4482099,19.45325,Public
Western Cape,,Stanford Community Hall,-34.45,19.45,Public
Western Cape,Cape Town MM,Steenberg Pharmacy,-34.07536642,18.47565115,Private
Western Cape,Cape Winelands DM,Stelkor Pharmacy,-33.92628994,18.87794478,Private
Western Cape,,Stellenberg Pharmacy,-33.86929,18.6584499,Private
Western Cape,,Stellenbosch Hospital,-33.93056,18.87028,Public
Western Cape,Cape Winelands DM,Stellenbosch Provincial Hospital,-33.9303,18.8702,Public
Western Cape,Cape Winelands DM,Stellenbosch Square Pharmacy,-33.97793986,18.84206608,Private
Western Cape,,Stellenbosch University Lentelus clubhouse,-33.92,18.87,Public
Western Cape,Cape Town MM,Stikland Hospital,-33.8964156,18.6491677,Public
Western Cape,,Strand CDC,-34.11676,18.83046,Public
Western Cape,Cape Town MM,Strand Community Health Clinic,-34.11687948,18.8296203,Public
Western Cape,Overberg DM,Struisbaai Clinic,-34.7818,20.0329,Public
Western Cape,Cape Town MM,Sunset Pharmacy,-33.9184881,18.38752201,Private
Western Cape,Cape Town MM,Sunvalley Pharmacy,-34.1239414,18.38967569,Private
Western Cape,,Suurbraak Clinic,-34.08,20.71,Public
Western Cape,West Coast DM,Swartland Hospital,-33.45444,18.72306,Public
Western Cape,Overberg DM,Swellendam PHC Clinic,-34.02456258,20.44952718,Public
Western Cape,,Swellendam Show Grounds,-34.03,20.44,Public
Western Cape,Cape Town MM,Symphony Pharmacy,-34.0490501,18.62254397,Private
Western Cape,Cape Town MM,Symphony Way Community Day Centre,-33.9645036,18.6271742,Public
Western Cape,Cape Town MM,Tafelsig Community Day Centre,-34.0632,18.6321,Public
Western Cape,Cape Town MM,Tafelsig Thusong Centre,-34.04695,18.62452,Public
Western Cape,,Task Pharmacy Bellville,-33.8994864,18.6255184,Private
Western Cape,,TC NEWMAN CDC,-33.72306,18.9875,Public
Western Cape,Cape Winelands DM,TC Newman Community Day Centre,-33.722527,18.9877056,Public
Western Cape,,Thembalethu CDC,-34.00333,22.49194,Public
Western Cape,Garden Route DM,Thembalethu Community Health Centre,-34.0032091,22.4917025,Public
Western Cape,Garden Route DM,Theronsville Community Hall,-34.2041359,21.5721684,Public
Western Cape,Cape Town MM,TLC Waterstone Pharmacy,-34.07014154,18.82285337,Private
Western Cape,Cape Winelands DM,Touws River Clinic,-33.3352116,20.0308207,Public
Western Cape,,Touwsranten Satellite Clinic,-33.96,22.62,Public
Western Cape,,Tygerberg Hospital,-33.90998,18.61304,Public
Western Cape,Cape Town MM,Unikem Pharmacy,-33.9679026,18.53109021,Private
Western Cape,,Uniondale Hospital,-33.65944,23.12556,Public
Western Cape,Garden Route DM,Uniondale Pharmacy,-33.65469098,23.12938874,Private
Western Cape,Garden Route DM,Uniondale Provincial Hospital,-33.6594319,23.1257322,Public
Western Cape,,Univeristy of Cape Town,-33.957652,18.4611991,Public
Western Cape,Cape Winelands DM,Van der Stel Sports Grounds,-33.9349806,18.8560687,Public
Western Cape,Garden Route DM,Van Wyksdorp Kerk,-33.75,21.46,Public
Western Cape,,Vangate Mall Clicks Pharmacy,-33.9620893,18.5377895,Private
Western Cape,Cape Town MM,Vanguard Community Health Centre,-33.94774608,18.54351113,Public
Western Cape,West Coast DM,Velddrif Clinic,-32.7736928,18.1654885,Public
Western Cape,Garden Route DM,Viewkem Pharmacy at Spar,-34.1814944,22.1332602,Private
Western Cape,,Vigne Pharmacy,-34.050394,19.607865,Private
Western Cape,,Villiersdorp Clinic,-33.992944,19.285791,Public
Western Cape,Cape Town MM,Virgin Active Claremont,-33.977481,18.465232,Private
Western Cape,Cape Town MM,Virgin Active N1 City,-33.8922594,18.5547003,Private
Western Cape,Cape Town MM,Vitacare Pharmacy Penlyn,-33.9862929,18.5230999,Private
Western Cape,Cape Town MM,Vitacare Pharmacy Plattekloof,-33.8741402,18.5786959,Private
Western Cape,Cape Town MM,Vitacare Pharmacy Rondebosch,-33.962216,18.470375,Private
Western Cape,,Voorstekraal Satellite Clinic,-34.0492,19.53911,Public
Western Cape,West Coast DM,Vredenburg Hospital,-32.91361,17.99083,Public
Western Cape,West Coast DM,Vredendal Hospital,-31.66944,18.50472,Public
Western Cape,,Waenkraans Satellite Clinic,-34.53,20.04,Public
Western Cape,Cape Town MM,Warrens Pharmacy,-34.138763,18.431086,Private
Western Cape,,Waterstone Village Clicks Pharmacy,-34.0705226,18.8232557,Private
Western Cape,Garden Route DM,Watson and Brink Pharmacy,-33.590839,22.2049912,Private
Western Cape,,Wellington Community Day Clinic,-33.63917,19.00472,Public
Western Cape,,Wesfleur Hospital,-33.56432,18.49541,Public
Western Cape,,Weskus FamMed,-33.0103073,17.9439449,Private
Western Cape,,West Bank Community Hall,-33.47,18.7,Public
Western Cape,Cape Town MM,Western Cape Rehabilitation Centre,-34.02279,18.62423,Public
Western Cape,Cape Town MM,Westgate Pharmacy,-34.0411423,18.5864371,Private
Western Cape,Cape Town MM,Wheelers Pharmacy,-34.0426727,18.3590046,Private
Western Cape,,WINDMEUL CLINIC,-33.67083,18.90556,Public
Western Cape,West Coast DM,Wittewater Satellite Clinic,-32.9151692,18.7029279,Public
